Learning Rate	Train Loss	Benign Valid Loss	Poisoned Valid Loss	Train ACC.	Benign Valid ACC.	Poisoned Valid ACC.	
0.100000	0.232905	0.642366	0.048013	91.989736	80.440000	98.420000	
0.100000	0.246745	0.620779	0.016966	91.539276	80.520000	99.510000	
0.100000	0.236166	0.580253	0.208021	91.987651	82.160000	92.900000	
0.100000	0.240788	0.626241	0.001730	91.676917	80.050000	99.950000	
0.100000	0.239516	0.517957	0.026987	91.839583	82.350000	99.100000	
0.100000	0.242098	0.516822	0.005500	91.699857	83.110000	99.800000	
0.100000	0.241046	0.817093	0.044833	91.724882	76.190000	98.510000	
0.100000	0.241193	0.517780	0.005193	91.683173	82.970000	99.880000	
0.100000	0.237559	0.505618	0.000136	91.902146	83.240000	100.000000	
0.100000	0.241431	0.790921	0.002671	91.664404	74.760000	99.950000	
0.100000	0.234480	0.617065	0.008169	92.000164	80.650000	99.790000	
0.100000	0.233932	0.713244	0.085282	92.129462	77.580000	97.450000	
0.100000	0.236122	0.676077	0.001548	91.925087	78.860000	99.960000	
0.100000	0.238055	0.612824	0.007540	91.777019	81.350000	99.790000	
0.100000	0.234873	0.539714	0.012803	91.933428	82.390000	99.590000	
0.100000	0.235700	0.481466	0.000384	92.027274	84.300000	99.990000	
0.100000	0.242067	0.555303	0.003755	91.706113	82.210000	99.930000	
0.100000	0.236674	0.557839	0.033049	91.785361	82.180000	98.910000	
0.100000	0.235357	0.658338	0.233075	91.887548	79.200000	92.750000	
0.100000	0.241399	0.622441	0.013261	91.822899	80.770000	99.620000	
0.100000	0.232774	0.540521	0.000074	92.004334	82.370000	100.000000	
0.100000	0.229274	0.685830	0.096530	92.177428	79.000000	96.720000	
0.100000	0.231842	0.557928	0.254453	92.056471	81.780000	91.170000	
0.100000	0.238349	0.524233	0.008671	91.745737	83.170000	99.710000	
0.100000	0.234934	0.464421	0.000265	91.979309	84.580000	99.980000	
0.100000	0.234728	0.531523	0.000382	91.968881	82.600000	99.990000	
0.100000	0.234589	0.673456	0.002692	91.995992	78.560000	99.940000	
0.100000	0.230056	0.784452	0.000419	92.208710	77.370000	99.980000	
0.100000	0.235790	0.650725	0.033283	91.854181	79.650000	98.960000	
0.100000	0.231204	0.965782	0.009617	92.029360	72.610000	99.720000	
0.100000	0.230047	0.591333	0.003726	92.106522	81.490000	99.860000	
0.100000	0.234992	0.460382	0.001044	91.981394	84.580000	99.980000	
0.100000	0.227081	0.519797	0.007364	92.392230	83.370000	99.730000	
0.100000	0.237729	0.582375	0.027175	91.875036	81.390000	99.180000	
0.100000	0.232487	0.668385	1.881708	92.029360	79.430000	60.110000	
0.100000	0.234556	0.546518	0.002597	92.025189	82.510000	99.910000	
0.100000	0.234546	0.519388	0.023108	92.114864	83.010000	99.280000	
0.100000	0.230522	0.622222	0.011767	92.073155	80.230000	99.620000	
0.100000	0.233753	0.552218	0.000079	91.927172	82.100000	100.000000	
0.100000	0.229305	0.520205	0.306734	92.325495	83.890000	93.170000	
0.100000	0.237098	0.741253	0.009996	91.970967	77.140000	99.680000	
0.100000	0.232117	0.700251	0.000005	92.167000	77.640000	100.000000	
0.100000	0.228774	0.678994	0.010023	92.273359	78.600000	99.660000	
0.100000	0.236724	0.660241	0.034051	91.900061	79.540000	98.970000	
0.100000	0.234282	0.556238	0.202460	91.960539	82.500000	93.680000	
0.100000	0.229168	0.605306	0.141382	92.210795	81.300000	95.870000	
0.100000	0.228320	0.698573	0.043018	92.179513	76.880000	98.530000	
0.100000	0.230041	0.534392	1.945720	92.037702	83.100000	56.630000	
0.100000	0.234074	0.678664	0.345523	92.056471	78.710000	89.570000	
0.100000	0.232640	0.569494	0.000492	92.056471	81.870000	99.980000	
0.100000	0.228504	0.495256	0.000611	92.208710	83.240000	99.980000	
0.100000	0.225424	0.562906	0.011039	92.375547	82.130000	99.660000	
0.100000	0.230034	0.532777	0.003082	92.202453	83.110000	99.900000	
0.100000	0.228334	0.590213	0.916936	92.187855	81.460000	78.980000	
0.100000	0.233926	0.592342	0.328410	92.002249	81.280000	92.790000	
0.100000	0.225075	0.590712	0.000921	92.321325	81.190000	99.980000	
0.100000	0.226002	0.511269	0.001351	92.329666	83.790000	99.980000	
0.100000	0.235224	0.676352	0.010401	91.987651	78.220000	99.680000	
0.100000	0.228438	0.579913	0.054920	92.242077	82.260000	98.280000	
0.100000	0.227685	0.650722	0.000017	92.310897	78.940000	100.000000	
0.100000	0.230261	0.575932	0.098726	92.083582	81.450000	96.620000	
0.100000	0.221026	0.525533	0.220081	92.546555	82.650000	93.410000	
0.100000	0.226261	0.570830	0.000016	92.256675	81.200000	100.000000	
0.100000	0.233934	0.693605	0.477788	92.025189	78.060000	88.740000	
0.100000	0.225107	0.574408	0.128522	92.269188	81.850000	95.980000	
0.100000	0.230017	0.699455	0.000221	92.192026	77.190000	99.990000	
0.100000	0.226218	0.706656	0.042763	92.410999	78.290000	98.730000	
0.100000	0.224150	0.580866	0.094258	92.408914	81.240000	96.990000	
0.100000	0.226579	0.831489	0.007182	92.306726	74.550000	99.820000	
0.100000	0.229443	0.520247	0.614940	92.066898	83.150000	79.910000	
0.100000	0.232366	0.523619	0.005812	91.979309	83.530000	99.820000	
0.100000	0.225258	0.553548	0.000742	92.298384	81.420000	99.990000	
0.100000	0.225216	0.601841	0.038859	92.306726	80.120000	98.950000	
0.100000	0.225691	0.601005	0.114377	92.315068	80.920000	96.310000	
0.100000	0.227787	0.504121	0.005294	92.242077	83.430000	99.810000	
0.100000	0.230546	0.518831	0.043634	92.208710	83.050000	98.750000	
0.100000	0.224261	0.613250	0.001364	92.363034	81.130000	99.970000	
0.100000	0.232913	0.559389	0.004362	91.989736	81.940000	99.930000	
0.100000	0.227005	0.622307	0.010032	92.187855	79.770000	99.670000	
0.100000	0.225615	0.584461	0.260819	92.440196	80.810000	94.340000	
0.100000	0.225451	0.612955	0.213201	92.429769	81.630000	93.110000	
0.100000	0.225948	0.710400	0.703972	92.275445	78.450000	81.150000	
0.100000	0.225423	0.680503	0.050496	92.363034	79.330000	98.390000	
0.100000	0.225282	0.553324	0.102844	92.312983	82.070000	96.760000	
0.100000	0.226468	0.662431	0.000462	92.281701	79.030000	99.990000	
0.100000	0.228675	0.593681	0.037794	92.298385	80.230000	98.840000	
0.100000	0.219327	0.557474	0.040444	92.567409	81.870000	98.810000	
0.100000	0.233554	0.628777	0.254549	91.910489	79.840000	91.780000	
0.100000	0.223206	0.552297	0.288235	92.321325	82.440000	93.040000	
0.100000	0.224050	0.757955	0.001000	92.423512	77.770000	99.980000	
0.100000	0.225170	0.729285	2.715270	92.290043	76.580000	38.900000	
0.100000	0.224757	0.659051	0.002657	92.200368	79.470000	99.950000	
0.100000	0.225795	0.687514	0.002673	92.246248	80.260000	99.920000	
0.100000	0.227544	0.673422	0.024667	92.260846	79.980000	99.160000	
0.100000	0.222680	0.586988	0.071085	92.352606	81.920000	97.780000	
0.010000	0.088333	0.289817	0.002849	97.222161	90.160000	99.920000	
0.010000	0.041470	0.285446	0.003549	98.859250	90.760000	99.920000	
0.010000	0.025323	0.289312	0.002590	99.447351	90.940000	99.950000	
0.010000	0.016406	0.289006	0.001662	99.693436	91.010000	99.970000	
0.010000	0.012142	0.294917	0.002098	99.826906	90.970000	99.960000	
0.010000	0.008794	0.292859	0.001691	99.889470	91.310000	99.970000	
0.010000	0.006807	0.295269	0.001851	99.949949	91.250000	99.970000	
0.010000	0.005522	0.294852	0.001583	99.972889	91.370000	99.980000	
0.010000	0.004683	0.296925	0.001370	99.974974	91.430000	99.990000	
0.010000	0.003964	0.295622	0.001397	99.993744	91.410000	99.990000	
0.010000	0.003654	0.294881	0.001289	99.997915	91.430000	99.990000	
0.010000	0.003450	0.294433	0.001198	99.991658	91.350000	99.990000	
0.010000	0.003111	0.295164	0.001177	100.000000	91.400000	99.990000	
0.010000	0.002882	0.293667	0.001199	100.000000	91.410000	99.990000	
0.010000	0.002871	0.292928	0.001174	99.997915	91.370000	99.990000	
0.010000	0.002812	0.291168	0.001260	99.997915	91.500000	99.990000	
0.010000	0.002703	0.290698	0.001098	100.000000	91.440000	99.990000	
0.010000	0.002596	0.289807	0.001090	100.000000	91.440000	99.990000	
0.010000	0.002514	0.288887	0.000942	100.000000	91.470000	99.990000	
0.010000	0.002550	0.288157	0.001138	100.000000	91.450000	99.990000	
0.010000	0.002472	0.287933	0.000951	100.000000	91.490000	99.990000	
0.010000	0.002378	0.286526	0.000910	100.000000	91.620000	99.990000	
0.010000	0.002388	0.287368	0.001138	100.000000	91.450000	99.990000	
0.010000	0.002313	0.286602	0.000933	100.000000	91.430000	99.990000	
0.010000	0.002347	0.286979	0.000940	100.000000	91.530000	99.990000	
0.010000	0.002204	0.286085	0.000978	100.000000	91.660000	99.990000	
0.010000	0.002231	0.285927	0.000962	100.000000	91.650000	99.990000	
0.010000	0.002194	0.285594	0.001033	100.000000	91.510000	99.990000	
0.010000	0.002212	0.286367	0.000968	100.000000	91.540000	99.990000	
0.010000	0.002171	0.285125	0.001093	100.000000	91.630000	99.990000	
0.001000	0.002123	0.286220	0.000809	100.000000	91.560000	99.990000	
0.001000	0.002058	0.287317	0.000893	100.000000	91.640000	99.990000	
0.001000	0.002067	0.286273	0.000808	100.000000	91.590000	99.990000	
0.001000	0.002095	0.284353	0.000979	100.000000	91.690000	99.990000	
0.001000	0.002035	0.283065	0.001000	100.000000	91.580000	99.990000	
0.001000	0.002075	0.283791	0.001044	100.000000	91.610000	99.990000	
0.001000	0.002077	0.282575	0.001023	100.000000	91.630000	99.990000	
0.001000	0.002061	0.284160	0.000911	100.000000	91.670000	99.990000	
0.001000	0.002060	0.285462	0.000815	100.000000	91.690000	99.990000	
0.001000	0.002125	0.283756	0.000909	100.000000	91.710000	99.990000	
0.001000	0.002068	0.285238	0.000856	100.000000	91.700000	99.990000	
0.001000	0.002037	0.285079	0.000861	100.000000	91.740000	99.990000	
0.001000	0.002020	0.283639	0.000949	100.000000	91.630000	99.990000	
0.001000	0.002043	0.284800	0.000955	100.000000	91.630000	99.990000	
0.001000	0.002052	0.284920	0.000772	100.000000	91.660000	99.990000	
0.001000	0.002070	0.283178	0.000893	100.000000	91.630000	99.990000	
0.001000	0.002014	0.283634	0.000844	100.000000	91.710000	99.990000	
0.001000	0.002041	0.283172	0.000997	100.000000	91.630000	99.990000	
0.001000	0.002068	0.283600	0.000907	100.000000	91.670000	99.990000	
0.001000	0.002029	0.283531	0.000732	100.000000	91.670000	99.990000	
