Learning Rate	Train Loss	Benign Valid Loss	Poisoned Valid Loss	Train ACC.	Benign Valid ACC.	Poisoned Valid ACC.	
0.100000	0.665901	0.677098	2.228979	78.513480	80.470000	7.700000	
0.100000	0.666267	0.784140	2.370430	78.548933	77.170000	7.050000	
0.100000	0.670290	0.954975	1.904592	78.236113	72.390000	14.440000	
0.100000	0.660464	0.842339	2.157324	78.665719	76.260000	10.440000	
0.100000	0.655038	0.973501	2.021101	78.878436	72.610000	11.420000	
0.100000	0.654898	0.706130	2.466025	78.722026	78.780000	6.710000	
0.100000	0.651849	0.806799	1.696145	78.807530	78.060000	12.230000	
0.100000	0.652747	0.738389	2.127206	78.893034	78.220000	10.580000	
0.100000	0.657089	0.812590	1.846353	78.817957	77.200000	9.500000	
0.100000	0.657917	0.941625	1.624551	78.611496	73.370000	22.220000	
0.100000	0.647523	0.711153	2.073759	78.886778	79.760000	9.160000	
0.100000	0.645569	1.434475	2.189397	79.066127	61.250000	3.170000	
0.100000	0.645385	0.915873	1.631335	78.911803	72.730000	21.940000	
0.100000	0.645945	1.078251	2.222831	78.986880	69.500000	6.950000	
0.100000	0.649944	0.723826	1.951069	78.847154	79.550000	12.600000	
0.100000	0.649573	1.068467	2.180342	79.093238	69.940000	9.860000	
0.100000	0.644552	0.953688	1.993628	79.074469	72.680000	6.940000	
0.100000	0.644416	0.936163	2.255472	79.051529	73.860000	9.260000	
0.100000	0.636976	0.866799	2.224325	79.441511	75.230000	8.490000	
0.100000	0.646046	1.464051	2.102311	79.101580	61.880000	10.150000	
0.100000	0.646082	0.682128	1.847934	79.134948	80.960000	17.690000	
0.100000	0.629744	1.303947	1.568146	79.585407	65.080000	24.100000	
0.100000	0.643674	0.993675	2.111134	79.064042	72.030000	11.740000	
0.100000	0.633783	0.944665	1.840593	79.439425	73.370000	14.710000	
0.100000	0.636091	0.725180	2.046325	79.393545	78.820000	10.810000	
0.100000	0.636628	0.834200	2.459956	79.422741	75.300000	8.170000	
0.100000	0.644831	0.754301	1.797347	78.999393	78.920000	17.250000	
0.100000	0.635202	0.716995	2.056804	79.418570	79.530000	9.790000	
0.100000	0.633145	0.796738	1.984939	79.414400	78.540000	11.470000	
0.010000	0.454181	0.387013	2.114303	85.268292	90.060000	10.880000	
0.010000	0.400075	0.389495	2.014436	87.211942	90.620000	11.290000	
0.010000	0.373583	0.397147	2.055193	88.137887	90.280000	11.860000	
0.010000	0.352582	0.431940	1.951803	88.705133	89.860000	13.000000	
0.010000	0.336174	0.432769	2.051297	89.443386	89.750000	13.420000	
0.010000	0.320126	0.441262	2.046111	89.837538	89.600000	13.690000	
0.010000	0.308912	0.490018	1.961962	90.287999	88.990000	14.910000	
0.010000	0.294978	0.521862	1.913663	90.671724	87.580000	18.520000	
0.010000	0.280568	0.541987	1.723018	90.999141	86.930000	25.710000	
0.010000	0.256098	0.490775	2.412547	91.595584	88.060000	15.600000	
0.010000	0.210888	0.528275	0.931375	92.863545	86.230000	62.270000	
0.010000	0.178498	0.467163	1.189179	93.916703	88.380000	53.310000	
0.010000	0.075537	0.451105	0.171257	97.553750	88.620000	93.760000	
0.010000	0.138690	0.660490	0.133058	95.753996	81.510000	94.980000	
0.010000	0.045247	0.558925	0.952425	98.583969	86.160000	75.040000	
0.010000	0.034832	0.474830	0.034946	98.923899	88.650000	98.780000	
0.010000	0.036704	0.441402	0.026319	98.930156	89.520000	99.090000	
0.010000	0.065126	0.421458	0.041553	98.148107	89.820000	98.670000	
0.010000	0.033154	0.467606	0.053673	98.942668	88.940000	98.280000	
0.010000	0.033997	0.466574	0.038797	98.905130	88.750000	98.760000	
0.010000	0.032745	0.458664	0.176671	99.007318	88.850000	94.720000	
0.010000	0.029715	0.490534	0.012350	99.051113	88.390000	99.580000	
0.010000	0.036151	0.411535	0.024316	98.842566	89.170000	99.200000	
0.010000	0.032972	0.498006	0.244173	98.953096	88.410000	94.480000	
0.010000	0.033407	0.478873	0.008950	98.896788	87.830000	99.670000	
0.010000	0.035746	0.434484	0.076502	98.884275	89.470000	97.940000	
0.010000	0.033187	0.514272	0.007790	98.940583	87.670000	99.760000	
0.010000	0.035436	0.489746	0.046029	98.846737	88.130000	98.700000	
0.010000	0.040252	0.538904	0.140772	98.698669	86.920000	96.000000	
0.010000	0.032659	0.453511	0.015768	98.961438	88.850000	99.570000	
0.010000	0.040538	0.477618	0.029573	98.694498	88.550000	99.100000	
0.010000	0.039154	0.475525	0.056792	98.729951	87.970000	98.520000	
0.010000	0.043856	0.423934	0.115235	98.604823	89.100000	96.700000	
0.010000	0.038126	0.476770	0.044832	98.811284	88.090000	98.540000	
0.010000	0.039019	0.420604	0.017185	98.775831	89.090000	99.480000	
0.010000	0.039325	0.517851	0.051295	98.671558	87.310000	98.620000	
0.010000	0.041472	0.455780	0.715498	98.646532	88.600000	83.810000	
0.010000	0.038632	0.484572	0.050479	98.775831	87.730000	98.610000	
0.010000	0.036883	0.589800	0.017805	98.777917	86.070000	99.480000	
0.010000	0.048587	0.461426	0.025589	98.458841	87.930000	99.260000	
0.010000	0.046330	0.489177	0.100209	98.542259	87.500000	97.350000	
0.010000	0.041664	0.483094	0.236505	98.661131	87.740000	94.000000	
0.010000	0.039248	0.467397	0.005295	98.780002	88.060000	99.850000	
0.010000	0.044681	0.498506	0.028127	98.558943	87.800000	99.220000	
0.010000	0.045711	0.429975	0.113843	98.550601	88.970000	96.910000	
0.010000	0.041826	0.751851	0.000970	98.623592	81.180000	99.970000	
0.010000	0.041841	0.481103	0.144848	98.602738	87.840000	96.100000	
0.010000	0.048703	0.525542	0.010079	98.435901	87.190000	99.700000	
0.010000	0.047186	0.467242	0.541351	98.521405	88.050000	84.140000	
0.010000	0.049016	0.479484	0.100959	98.404619	87.970000	97.060000	
0.001000	0.018128	0.359518	0.012688	99.468206	90.810000	99.560000	
0.001000	0.007440	0.355977	0.014293	99.843590	91.150000	99.530000	
0.001000	0.004827	0.360743	0.011068	99.931180	91.120000	99.630000	
0.001000	0.003942	0.361517	0.013358	99.960376	91.190000	99.550000	
0.001000	0.002912	0.365069	0.011881	99.987487	91.170000	99.600000	
0.001000	0.002748	0.367870	0.012702	99.977060	91.190000	99.600000	
0.001000	0.002431	0.367255	0.010309	99.991658	91.270000	99.700000	
0.001000	0.002162	0.367732	0.009476	99.995829	91.260000	99.720000	
0.001000	0.002022	0.369930	0.010961	99.991658	91.250000	99.680000	
0.001000	0.001875	0.371144	0.011149	99.991658	91.330000	99.680000	
0.001000	0.001728	0.374526	0.009898	99.995829	91.290000	99.740000	
0.001000	0.001765	0.376629	0.010612	99.991658	91.310000	99.690000	
0.001000	0.001658	0.376124	0.009138	99.991658	91.320000	99.760000	
0.001000	0.001554	0.378292	0.010537	99.995829	91.210000	99.700000	
0.001000	0.001441	0.378143	0.010156	100.000000	91.370000	99.690000	
0.001000	0.001461	0.376990	0.011131	99.997915	91.350000	99.690000	
0.001000	0.001406	0.381243	0.011574	99.997915	91.350000	99.670000	
0.001000	0.001250	0.381491	0.011892	100.000000	91.340000	99.680000	
0.001000	0.001269	0.380370	0.010537	99.997915	91.430000	99.720000	
0.001000	0.001231	0.380841	0.010103	100.000000	91.390000	99.720000	
0.001000	0.001194	0.383558	0.010724	100.000000	91.430000	99.700000	
0.001000	0.001190	0.382199	0.009311	100.000000	91.360000	99.750000	
0.001000	0.001179	0.384330	0.008372	100.000000	91.340000	99.770000	
0.001000	0.001112	0.384424	0.008729	100.000000	91.290000	99.750000	
0.001000	0.001098	0.385221	0.009383	100.000000	91.460000	99.770000	
0.001000	0.001117	0.383638	0.008847	100.000000	91.430000	99.770000	
0.001000	0.001096	0.385248	0.008562	100.000000	91.390000	99.770000	
0.001000	0.001056	0.385929	0.008850	100.000000	91.530000	99.760000	
0.001000	0.001089	0.386540	0.008354	100.000000	91.290000	99.770000	
0.001000	0.001054	0.387555	0.008787	100.000000	91.380000	99.780000	
