Learning Rate	Train Loss	Benign Valid Loss	Poisoned Valid Loss	Train ACC.	Benign Valid ACC.	Poisoned Valid ACC.	
0.010000	0.024037	0.376496	0.001150	99.290941	90.770000	99.970000	
0.010000	0.024747	0.430188	0.001767	99.259659	89.800000	99.970000	
0.010000	0.025054	0.404794	0.000725	99.215864	90.470000	99.980000	
0.010000	0.024329	0.441094	0.002133	99.209608	89.760000	99.940000	
0.010000	0.024675	0.440608	0.000579	99.205437	89.740000	99.970000	
0.010000	0.028622	0.420831	0.001032	99.078224	89.830000	99.970000	
0.010000	0.028954	0.452397	0.001609	99.034429	89.210000	99.960000	
0.010000	0.026899	0.429640	0.001682	99.165813	89.870000	99.950000	
0.010000	0.031220	0.423088	0.001600	99.019831	89.670000	99.950000	
0.010000	0.028141	0.426312	0.004268	99.124104	89.880000	99.870000	
0.010000	0.030191	0.412218	0.001237	99.009403	89.950000	99.970000	
0.010000	0.031559	0.401268	0.001513	98.978121	89.720000	99.950000	
0.010000	0.030485	0.419097	0.002859	98.971865	90.080000	99.930000	
0.010000	0.031374	0.422479	0.004762	99.042771	89.790000	99.850000	
0.010000	0.034688	0.436604	0.001048	98.944754	89.540000	99.980000	
0.010000	0.030525	0.411774	0.004836	99.011489	89.840000	99.840000	
0.010000	0.032957	0.472572	0.003679	98.921814	88.600000	99.890000	
0.010000	0.035651	0.423161	0.000443	98.792515	89.540000	100.000000	
0.010000	0.035257	0.508566	0.000981	98.859250	87.740000	99.980000	
0.010000	0.035273	0.392484	0.003575	98.852994	89.930000	99.920000	
0.010000	0.039902	0.442116	0.003241	98.694498	88.610000	99.920000	
0.010000	0.039363	0.403732	0.000556	98.713267	89.330000	99.990000	
0.010000	0.038794	0.438620	0.002064	98.719524	88.890000	99.960000	
0.010000	0.034243	0.435677	0.001329	98.942669	88.850000	99.970000	
0.010000	0.040827	0.458537	0.002469	98.717438	88.740000	99.940000	
0.010000	0.036876	0.530419	0.001521	98.813370	86.820000	99.970000	
0.010000	0.042434	0.411063	0.002776	98.571456	89.410000	99.890000	
0.010000	0.037059	0.488257	0.012370	98.842566	87.850000	99.660000	
0.010000	0.042520	0.436793	0.004191	98.611080	88.420000	99.840000	
0.010000	0.042176	0.500564	0.000414	98.619422	87.720000	99.990000	
0.010000	0.043168	0.483080	0.000107	98.565199	87.540000	100.000000	
0.010000	0.041343	0.432107	0.033809	98.640276	89.370000	98.960000	
0.010000	0.042364	0.459628	0.000091	98.629849	88.030000	100.000000	
0.010000	0.048998	0.464608	0.001576	98.429644	88.170000	99.940000	
0.010000	0.052046	0.448841	0.040223	98.300346	88.690000	98.970000	
0.010000	0.040808	0.462922	0.003924	98.694498	88.790000	99.900000	
0.010000	0.044136	0.467091	0.008040	98.581883	87.990000	99.800000	
0.010000	0.042088	0.441655	0.004176	98.667387	88.720000	99.880000	
0.010000	0.047300	0.444533	0.002156	98.500550	88.260000	99.930000	
0.010000	0.039403	0.502747	0.003571	98.759147	88.120000	99.920000	
0.001000	0.016509	0.370317	0.003542	99.526599	90.970000	99.930000	
0.001000	0.007007	0.372397	0.002359	99.851932	91.200000	99.970000	
0.001000	0.005035	0.370995	0.002048	99.904068	91.190000	99.970000	
0.001000	0.003945	0.374581	0.002379	99.924923	91.260000	99.960000	
0.001000	0.003205	0.380205	0.001840	99.960376	91.370000	99.970000	
0.001000	0.002465	0.381748	0.001598	99.979145	91.290000	99.970000	
0.001000	0.002472	0.379616	0.001489	99.972889	91.390000	99.970000	
0.001000	0.002038	0.382977	0.001582	99.985402	91.360000	99.970000	
0.001000	0.001936	0.389426	0.001734	99.985402	91.370000	99.970000	
0.001000	0.001730	0.387942	0.001839	99.993744	91.390000	99.970000	
0.001000	0.001771	0.390867	0.001515	99.981231	91.370000	99.970000	
0.001000	0.001771	0.392751	0.001723	99.985402	91.460000	99.970000	
0.001000	0.001485	0.391261	0.001516	99.995829	91.380000	99.970000	
0.001000	0.001622	0.393816	0.001649	99.983316	91.440000	99.970000	
0.001000	0.001518	0.398110	0.001716	99.989573	91.480000	99.970000	
0.001000	0.001464	0.395391	0.001537	99.985402	91.390000	99.970000	
0.001000	0.001351	0.398680	0.001695	99.991658	91.470000	99.970000	
0.001000	0.001456	0.397080	0.001773	99.983316	91.500000	99.970000	
0.001000	0.001333	0.399073	0.001306	99.989573	91.490000	99.970000	
0.001000	0.001196	0.400334	0.001374	99.995829	91.450000	99.970000	
0.001000	0.001205	0.401400	0.001564	99.993744	91.410000	99.970000	
0.001000	0.001147	0.399341	0.001253	99.995829	91.310000	99.970000	
0.001000	0.001249	0.401345	0.001353	99.993744	91.630000	99.970000	
0.001000	0.001105	0.399144	0.001406	99.995829	91.640000	99.970000	
0.001000	0.001140	0.403646	0.001173	99.995829	91.600000	99.970000	
0.001000	0.001166	0.400991	0.001220	99.989573	91.440000	99.970000	
0.001000	0.001039	0.402253	0.001441	99.995829	91.580000	99.970000	
0.001000	0.001169	0.405572	0.001321	99.991658	91.430000	99.970000	
0.001000	0.001095	0.406162	0.001319	99.995829	91.360000	99.980000	
0.001000	0.000994	0.406545	0.001440	99.995829	91.450000	99.970000	
0.001000	0.000996	0.405830	0.001289	99.995829	91.480000	99.980000	
0.001000	0.001067	0.405105	0.001355	99.993744	91.490000	99.980000	
0.001000	0.001020	0.406680	0.001372	99.995829	91.410000	99.980000	
0.001000	0.000991	0.405778	0.001357	99.995829	91.490000	99.980000	
0.001000	0.000961	0.409980	0.001295	99.995829	91.430000	99.980000	
0.001000	0.000956	0.407924	0.001284	99.995829	91.440000	99.980000	
0.001000	0.000918	0.409717	0.001122	99.995829	91.410000	99.980000	
0.001000	0.000973	0.409772	0.001378	99.995829	91.450000	99.980000	
0.001000	0.000939	0.408418	0.001149	99.997915	91.440000	99.980000	
0.001000	0.000921	0.409472	0.001359	99.997915	91.400000	99.980000	
0.001000	0.000887	0.409036	0.001386	99.997915	91.500000	99.980000	
0.001000	0.000857	0.410603	0.001187	100.000000	91.430000	99.980000	
0.001000	0.000952	0.410022	0.001369	99.995829	91.500000	99.980000	
0.001000	0.000909	0.411216	0.001037	99.997915	91.440000	99.990000	
0.001000	0.000856	0.408440	0.001213	99.997915	91.490000	99.990000	
0.001000	0.000949	0.411756	0.001176	99.995829	91.330000	99.980000	
0.001000	0.000919	0.408756	0.001071	99.995829	91.480000	99.990000	
0.001000	0.000877	0.410784	0.001350	99.997915	91.500000	99.980000	
0.001000	0.000898	0.410745	0.001057	99.997915	91.430000	99.990000	
0.001000	0.000879	0.416210	0.001176	99.997915	91.430000	99.990000	
0.001000	0.000940	0.410882	0.001116	99.995829	91.460000	99.990000	
0.001000	0.000926	0.413240	0.001114	99.995829	91.480000	99.990000	
0.001000	0.000947	0.416709	0.001144	99.995829	91.280000	99.990000	
0.001000	0.000850	0.409912	0.001148	99.997915	91.430000	99.990000	
0.001000	0.000930	0.412561	0.001087	99.995829	91.460000	99.990000	
0.001000	0.000910	0.411496	0.001140	99.995829	91.490000	99.990000	
0.001000	0.000931	0.411582	0.001125	99.995829	91.530000	99.990000	
0.001000	0.000875	0.410977	0.001143	99.997915	91.500000	99.990000	
0.001000	0.000913	0.413649	0.000954	99.995829	91.430000	99.990000	
0.001000	0.000931	0.412729	0.000912	99.995829	91.410000	99.990000	
0.001000	0.000838	0.412815	0.001223	99.997915	91.430000	99.990000	
0.001000	0.000948	0.413817	0.001166	99.995829	91.310000	99.990000	
0.001000	0.000867	0.411224	0.001043	100.000000	91.420000	99.990000	
0.001000	0.000857	0.411428	0.001170	99.997915	91.470000	99.990000	
0.001000	0.000856	0.410179	0.001149	99.997915	91.510000	99.990000	
0.001000	0.000922	0.415193	0.000988	99.995829	91.400000	99.990000	
0.001000	0.000833	0.411843	0.000999	99.997915	91.400000	99.990000	
0.001000	0.000932	0.414973	0.001193	99.995829	91.430000	99.990000	
0.001000	0.000805	0.413017	0.001232	100.000000	91.400000	99.990000	
0.001000	0.000938	0.416350	0.001053	99.995829	91.460000	99.990000	
0.001000	0.000959	0.416633	0.001026	99.995829	91.380000	99.990000	
0.001000	0.000918	0.413666	0.001198	99.995829	91.430000	99.990000	
0.001000	0.000959	0.417084	0.001373	99.995829	91.530000	99.990000	
0.001000	0.000924	0.413384	0.001139	99.995829	91.400000	99.990000	
0.001000	0.000995	0.416202	0.001010	99.993744	91.430000	99.990000	
0.001000	0.000883	0.415391	0.001293	99.997915	91.500000	99.990000	
0.001000	0.000923	0.414386	0.001111	99.995829	91.530000	99.990000	
0.001000	0.000845	0.414272	0.000952	99.997915	91.480000	99.990000	
0.001000	0.000835	0.412560	0.001034	100.000000	91.450000	99.990000	
0.001000	0.000905	0.419425	0.001082	99.993744	91.510000	99.990000	
